Unnamed: 0,name,gender,count,year
142,Maria,F,248,1891
151,Barbara,F,221,1891
165,Sophie,F,203,1891
207,Lila,F,128,1891
264,Emilie,F,85,1891
266,Claire,F,84,1891
297,Faye,F,70,1891
301,Audrey,F,68,1891
333,Polly,F,58,1891
378,John,F,44,1891
407,Donna,F,37,1891
459,Connie,F,31,1891
524,Beth,F,24,1891
626,Carmela,F,18,1891
646,Elena,F,17,1891
650,Jenny,F,17,1891
651,Joyce,F,17,1891
673,Elaine,F,16,1891
734,Jessica,F,14,1891
864,Jesse,F,11,1891
941,Walter,F,10,1891
983,Melinda,F,9,1891
992,Robert,F,9,1891
1043,Forrest,F,8,1891
1102,Arthur,F,7,1891
1140,Gwen,F,7,1891
1241,Edward,F,6,1891
1267,Jim,F,6,1891
1423,Kay,F,5,1891
1533,John,M,7680,1891
1540,Robert,M,2240,1891
1543,Edward,M,1989,1891
1545,Walter,M,1668,1891
1546,Arthur,M,1514,1891
1559,Richard,M,609,1891
1563,Paul,M,564,1891
1567,Jesse,M,519,1891
1571,Alfred,M,499,1891
1575,Sam,M,418,1891
1577,Peter,M,396,1891
1582,Lewis,M,357,1891
1587,Michael,M,333,1891
1592,Tom,M,318,1891
1595,Jim,M,288,1891
1605,Hugh,M,233,1891
1632,Norman,M,163,1891
1648,Marion,M,121,1891
1660,Jerry,M,107,1891
1686,Mark,M,86,1891
1710,Vincent,M,74,1891
1716,Aaron,M,69,1891
1721,Ellis,M,66,1891
1728,Mike,M,64,1891
1736,Andy,M,59,1891
1737,Forrest,M,59,1891
1754,Tony,M,53,1891
1759,Bruce,M,50,1891
1765,Don,M,48,1891
1773,Miles,M,44,1891
1791,Mary,M,39,1891
1988,Anna,M,15,1891
2045,Jules,M,13,1891
2060,Connie,M,12,1891
2071,Jimmy,M,12,1891
2116,Rodney,M,11,1891
2198,Helen,M,9,1891
2212,Marie,M,9,1891
2276,Mabel,M,8,1891
2294,Tommy,M,8,1891
2299,Ada,M,7,1891
2413,Emmit,M,6,1891
2441,Julia,M,6,1891
2480,Shelly,M,6,1891
2492,Young,M,6,1891
2502,Alfredo,M,5,1891
2506,Amon,M,5,1891
2527,Caroline,M,5,1891
2540,Dora,M,5,1891
2598,May,M,5,1891
0,Mary,F,13172,1892
1,Anna,F,5542,1892
8,Helen,F,2936,1892
18,Mabel,F,2170,1892
20,Marie,F,2066,1892
40,Julia,F,1360,1892
49,Ada,F,1134,1892
50,Irene,F,1107,1892
60,Dora,F,960,1892
69,May,F,753,1892
80,Nancy,F,591,1892
89,Beatrice,F,541,1892
94,Marion,F,497,1892
99,Caroline,F,476,1892
121,Rachel,F,369,1892
134,Maria,F,301,1892
146,Barbara,F,278,1892
147,Sara,F,276,1892
177,Sophie,F,203,1892
210,Lila,F,147,1892
270,Faye,F,97,1892
278,Emilie,F,92,1892
291,Claire,F,86,1892
308,Audrey,F,77,1892
331,Polly,F,65,1892
362,John,F,54,1892
405,Donna,F,43,1892
420,Connie,F,40,1892
531,Jenny,F,27,1892
596,Elaine,F,22,1892
652,Melinda,F,20,1892
686,Beth,F,18,1892
719,Robert,F,17,1892
768,Elena,F,15,1892
801,Carmela,F,14,1892
811,Jesse,F,14,1892
812,Jessica,F,14,1892
813,Joyce,F,14,1892
1013,Walter,F,10,1892
1019,Arthur,F,9,1892
1030,Edward,F,9,1892
1122,Gloria,F,8,1892
1125,Jim,F,8,1892
1218,Kay,F,7,1892
1248,Richard,F,7,1892
1368,Lewis,F,6,1892
1518,Ellis,F,5,1892
1543,Gwen,F,5,1892
1583,Mark,F,5,1892
1617,Paul,F,5,1892
1661,John,M,9039,1892
1668,Robert,M,2710,1892
1671,Edward,M,2416,1892
1673,Walter,M,2229,1892
1674,Arthur,M,1768,1892
1687,Richard,M,802,1892
1689,Paul,M,747,1892
1695,Jesse,M,602,1892
1698,Sam,M,551,1892
1700,Alfred,M,542,1892
1705,Peter,M,465,1892
1715,Lewis,M,399,1892
1718,Tom,M,381,1892
1719,Michael,M,380,1892
1724,Jim,M,334,1892
1737,Hugh,M,265,1892
1758,Norman,M,191,1892
1768,Marion,M,166,1892
1799,Jerry,M,117,1892
1826,Aaron,M,95,1892
1833,Vincent,M,93,1892
1837,Ellis,M,89,1892
1842,Mark,M,86,1892
1859,Mike,M,76,1892
1864,Andy,M,73,1892
1874,Don,M,68,1892
1886,Bruce,M,60,1892
1907,Forrest,M,52,1892
1911,Mary,M,50,1892
1923,Miles,M,47,1892
1924,Tony,M,47,1892
2083,Anna,M,20,1892
2095,Jules,M,20,1892
2176,Rodney,M,16,1892
2180,Tommy,M,16,1892
2309,Connie,M,11,1892
2392,May,M,10,1892
2426,Gregory,M,9,1892
2431,Jimmy,M,9,1892
2541,Emmit,M,7,1892
2560,Helen,M,7,1892
2564,Irene,M,7,1892
2614,Young,M,7,1892
2616,Ada,M,6,1892
2694,Marie,M,6,1892
2729,Alfredo,M,5,1892
2741,Beatrice,M,5,1892
2905,Tyler,M,5,1892
0,Mary,F,12784,1893
1,Anna,F,5695,1893
5,Helen,F,3249,1893
18,Marie,F,2212,1893
20,Mabel,F,2191,1893
39,Julia,F,1367,1893
50,Irene,F,1111,1893
54,Ada,F,1051,1893
64,Dora,F,877,1893
72,May,F,693,1893
84,Beatrice,F,564,1893
87,Nancy,F,538,1893
92,Marion,F,532,1893
98,Caroline,F,483,1893
133,Rachel,F,321,1893
142,Sara,F,290,1893
154,Barbara,F,255,1893
155,Maria,F,255,1893
162,Sophie,F,235,1893
199,Lila,F,167,1893
255,Faye,F,107,1893
276,Claire,F,92,1893
293,Emilie,F,85,1893
311,Audrey,F,75,1893
342,John,F,61,1893
347,Polly,F,61,1893
415,Donna,F,42,1893
433,Connie,F,39,1893
535,Beth,F,27,1893
578,Elaine,F,24,1893
586,Jenny,F,24,1893
650,Joyce,F,20,1893
664,Carmela,F,19,1893
725,Elena,F,17,1893
733,Robert,F,17,1893
750,Kay,F,16,1893
776,Jessica,F,15,1893
790,Walter,F,15,1893
848,Melinda,F,13,1893
879,Jesse,F,12,1893
960,Arthur,F,10,1893
971,Edward,F,10,1893
1039,Forrest,F,9,1893
1042,Gwen,F,9,1893
1151,Paul,F,8,1893
1268,Sam,F,7,1893
1321,Ellis,F,6,1893
1340,Gloria,F,6,1893
1350,Jim,F,6,1893
1392,Norman,F,6,1893
1652,John,M,8049,1893
1659,Robert,M,2563,1893
1660,Edward,M,2309,1893
1664,Walter,M,2004,1893
1665,Arthur,M,1635,1893
1676,Paul,M,743,1893
1677,Richard,M,732,1893
1687,Jesse,M,541,1893
1689,Alfred,M,530,1893
1694,Sam,M,481,1893
1700,Michael,M,407,1893
1705,Peter,M,392,1893
1708,Lewis,M,364,1893
1711,Tom,M,349,1893
1725,Jim,M,255,1893
1729,Hugh,M,241,1893
1757,Norman,M,166,1893
1768,Marion,M,139,1893
1779,Jerry,M,118,1893
1810,Mark,M,92,1893
1826,Vincent,M,82,1893
1827,Aaron,M,81,1893
1836,Ellis,M,79,1893
1847,Forrest,M,74,1893
1858,Mike,M,67,1893
1863,Bruce,M,64,1893
1864,Don,M,64,1893
1883,Mary,M,55,1893
1892,Andy,M,51,1893
1922,Tony,M,42,1893
1947,Miles,M,35,1893
2063,Jules,M,20,1893
2080,Rodney,M,19,1893
2100,Anna,M,17,1893
2129,Tommy,M,16,1893
2182,Salvatore,M,14,1893
2199,Emmit,M,13,1893
2230,Connie,M,12,1893
2285,Julia,M,11,1893
2337,Mabel,M,10,1893
2338,Marie,M,10,1893
2363,Cedric,M,9,1893
2377,Gregory,M,9,1893
2384,Jimmy,M,9,1893
2414,Shelly,M,9,1893
2445,Helen,M,8,1893
2560,Alfredo,M,6,1893
2571,Avon,M,6,1893
2616,Irene,M,6,1893
2638,May,M,6,1893
2682,Young,M,6,1893
2721,Claire,M,5,1893
0,Mary,F,13151,1894
1,Anna,F,5565,1894
3,Helen,F,3676,1894
9,Marie,F,2649,1894
19,Mabel,F,2221,1894
42,Irene,F,1347,1894
44,Julia,F,1320,1894
61,Ada,F,1018,1894
68,Dora,F,827,1894
70,May,F,763,1894
75,Beatrice,F,684,1894
88,Marion,F,587,1894
97,Nancy,F,515,1894
102,Caroline,F,473,1894
135,Rachel,F,317,1894
138,Maria,F,309,1894
140,Sara,F,304,1894
150,Barbara,F,290,1894
172,Sophie,F,234,1894
210,Lila,F,161,1894
245,Faye,F,121,1894
282,Claire,F,96,1894
300,Audrey,F,83,1894
306,Emilie,F,81,1894
316,Polly,F,78,1894
361,John,F,60,1894
418,Donna,F,44,1894
446,Connie,F,39,1894
517,Carmela,F,31,1894
560,Elena,F,27,1894
588,Jenny,F,25,1894
596,Beth,F,24,1894
634,Joyce,F,22,1894
659,Robert,F,21,1894
668,Elaine,F,20,1894
742,Walter,F,17,1894
825,Kay,F,14,1894
835,Melinda,F,14,1894
864,Edward,F,13,1894
968,Gloria,F,11,1894
975,Jesse,F,11,1894
1028,Jessica,F,10,1894
1220,Sam,F,8,1894
1267,Ellis,F,7,1894
1365,Arthur,F,6,1894
1627,Mark,F,5,1894
1657,Paul,F,5,1894
1702,John,M,8238,1894
1709,Robert,M,2497,1894
1712,Edward,M,2179,1894
1714,Walter,M,2010,1894
1715,Arthur,M,1712,1894
1724,Paul,M,824,1894
1726,Richard,M,808,1894
1739,Jesse,M,567,1894
1741,Alfred,M,521,1894
1744,Sam,M,507,1894
1752,Michael,M,423,1894
1756,Peter,M,391,1894
1760,Lewis,M,359,1894
1762,Tom,M,343,1894
1771,Jim,M,287,1894
1776,Hugh,M,269,1894
1797,Norman,M,199,1894
1812,Marion,M,154,1894
1826,Jerry,M,127,1894
1865,Vincent,M,94,1894
1874,Mike,M,87,1894
1882,Mark,M,84,1894
1883,Ellis,M,83,1894
1889,Aaron,M,79,1894
1904,Don,M,72,1894
1912,Bruce,M,63,1894
1930,Miles,M,56,1894
1938,Forrest,M,53,1894
1952,Mary,M,48,1894
1953,Tony,M,48,1894
1962,Andy,M,44,1894
2122,Anna,M,20,1894
2229,Jimmy,M,15,1894
2254,Jules,M,14,1894
2266,Tommy,M,14,1894
2395,Gregory,M,10,1894
2479,Rodney,M,9,1894
2507,Emmit,M,8,1894
2518,Helen,M,8,1894
2537,May,M,8,1894
2560,Alfredo,M,7,1894
2564,Audrey,M,7,1894
2576,Claire,M,7,1894
2621,Marie,M,7,1894
2643,Shelly,M,7,1894
2655,Ada,M,6,1894
2679,Connie,M,6,1894
2722,Kay,M,6,1894
2734,Mabel,M,6,1894
2761,Salvatore,M,6,1894
2786,Amon,M,5,1894
2865,Irene,M,5,1894
2873,Julia,M,5,1894
2890,Moe,M,5,1894
2934,Wirt,M,5,1894
2940,Young,M,5,1894
0,Mary,F,13446,1895
1,Anna,F,5950,1895
2,Helen,F,4023,1895
8,Marie,F,3011,1895
19,Mabel,F,2359,1895
42,Irene,F,1428,1895
44,Julia,F,1380,1895
57,Ada,F,1124,1895
67,Dora,F,884,1895
68,Marion,F,856,1895
72,Beatrice,F,814,1895
79,May,F,691,1895
92,Nancy,F,566,1895
104,Caroline,F,484,1895
126,Sara,F,363,1895
129,Rachel,F,351,1895
149,Barbara,F,298,1895
152,Maria,F,295,1895
172,Sophie,F,240,1895
203,Lila,F,175,1895
258,Claire,F,118,1895
259,Faye,F,118,1895
278,Audrey,F,102,1895
328,Polly,F,76,1895
336,Emilie,F,72,1895
359,John,F,61,1895
426,Donna,F,44,1895
458,Connie,F,40,1895
480,Carmela,F,37,1895
552,Joyce,F,29,1895
611,Elena,F,25,1895
649,Jenny,F,23,1895
659,Beth,F,22,1895
676,Melinda,F,22,1895
690,Elaine,F,21,1895
721,Robert,F,20,1895
732,Jessica,F,19,1895
902,Edward,F,13,1895
1015,Jesse,F,11,1895
1049,Walter,F,11,1895
1082,Gloria,F,10,1895
1087,Kay,F,10,1895
1205,Arthur,F,8,1895
1276,Paul,F,8,1895
1344,Forrest,F,7,1895
1406,Richard,F,7,1895
1577,Tom,F,6,1895
1623,Bruce,F,5,1895
1695,Gwen,F,5,1895
1709,Jim,F,5,1895
1724,Lewis,F,5,1895
1740,Mark,F,5,1895
1776,Sam,F,5,1895
1791,Tommy,F,5,1895
1808,John,M,8320,1895
1815,Robert,M,2635,1895
1817,Edward,M,2203,1895
1820,Walter,M,2015,1895
1821,Arthur,M,1666,1895
1827,Paul,M,933,1895
1838,Richard,M,727,1895
1842,Jesse,M,577,1895
1845,Alfred,M,551,1895
1850,Sam,M,487,1895
1859,Michael,M,413,1895
1860,Peter,M,412,1895
1865,Lewis,M,377,1895
1869,Tom,M,335,1895
1878,Jim,M,279,1895
1887,Hugh,M,243,1895
1898,Norman,M,211,1895
1922,Marion,M,148,1895
1933,Vincent,M,134,1895
1959,Jerry,M,102,1895
1961,Mark,M,102,1895
1963,Ellis,M,100,1895
1973,Aaron,M,94,1895
1988,Forrest,M,88,1895
1993,Mike,M,85,1895
1998,Don,M,78,1895
2019,Bruce,M,66,1895
2068,Mary,M,47,1895
2078,Tony,M,43,1895
2089,Andy,M,39,1895
2131,Miles,M,33,1895
2260,Tommy,M,20,1895
2279,Rodney,M,19,1895
2285,Anna,M,18,1895
2303,Helen,M,17,1895
2305,Jules,M,17,1895
2315,Connie,M,16,1895
2433,Jimmy,M,12,1895
2493,Alfredo,M,10,1895
2547,Ada,M,9,1895
2562,Emmit,M,9,1895
2568,Gregory,M,9,1895
2585,Marie,M,9,1895
2666,Salvatore,M,8,1895
2678,Young,M,8,1895
2754,Moe,M,7,1895
2873,Shelly,M,6,1895
2896,Audrey,M,5,1895
2912,Cedric,M,5,1895
2975,Irene,M,5,1895
3034,Tyler,M,5,1895
0,Mary,F,13811,1896
1,Anna,F,5860,1896
2,Helen,F,4392,1896
8,Marie,F,3087,1896
20,Mabel,F,2283,1896
40,Irene,F,1593,1896
43,Julia,F,1407,1896
62,Ada,F,1041,1896
66,Marion,F,987,1896
67,Dora,F,874,1896
69,Beatrice,F,870,1896
81,May,F,671,1896
97,Nancy,F,527,1896
109,Caroline,F,437,1896
136,Rachel,F,348,1896
142,Sara,F,326,1896
144,Barbara,F,324,1896
150,Maria,F,312,1896
171,Sophie,F,258,1896
194,Lila,F,201,1896
239,Faye,F,132,1896
275,Audrey,F,108,1896
282,Claire,F,106,1896
337,Emilie,F,74,1896
352,Polly,F,68,1896
407,John,F,50,1896
434,Connie,F,44,1896
457,Donna,F,40,1896
468,Elaine,F,38,1896
480,Joyce,F,37,1896
518,Carmela,F,33,1896
565,Beth,F,29,1896
569,Jenny,F,29,1896
591,Robert,F,28,1896
620,Elena,F,25,1896
856,Jesse,F,15,1896
890,Melinda,F,14,1896
926,Kay,F,13,1896
1051,Arthur,F,10,1896
1148,Edward,F,9,1896
1166,Jessica,F,9,1896
1167,Jim,F,9,1896
1208,Walter,F,9,1896
1238,Ellis,F,8,1896
1245,Forrest,F,8,1896
1434,Bruce,F,6,1896
1486,Gwen,F,6,1896
1542,Paul,F,6,1896
1768,Richard,F,5,1896
1825,John,M,8138,1896
1832,Robert,M,2719,1896
1833,Edward,M,2296,1896
1837,Walter,M,2017,1896
1838,Arthur,M,1821,1896
1844,Paul,M,964,1896
1850,Richard,M,834,1896
1859,Jesse,M,586,1896
1866,Alfred,M,527,1896
1867,Sam,M,518,1896
1876,Peter,M,402,1896
1877,Michael,M,399,1896
1880,Lewis,M,386,1896
1886,Tom,M,339,1896
1895,Jim,M,281,1896
1899,Hugh,M,263,1896
1928,Norman,M,178,1896
1934,Marion,M,172,1896
1964,Mark,M,119,1896
1971,Vincent,M,112,1896
1980,Ellis,M,106,1896
1995,Jerry,M,94,1896
2011,Forrest,M,87,1896
2017,Mike,M,85,1896
2040,Aaron,M,69,1896
2041,Bruce,M,69,1896
2045,Don,M,66,1896
2066,Mary,M,57,1896
2069,Tony,M,56,1896
2094,Andy,M,45,1896
2110,Miles,M,42,1896
2326,Anna,M,17,1896
2341,Tommy,M,17,1896
2349,Jules,M,16,1896
2393,Jimmy,M,14,1896
2407,Rodney,M,14,1896
2504,Claire,M,11,1896
2547,Alfredo,M,10,1896
2556,Connie,M,10,1896
2572,Gregory,M,10,1896
2573,Helen,M,10,1896
2670,Emmit,M,8,1896
2697,Moe,M,8,1896
2734,Cedric,M,7,1896
2769,Marie,M,7,1896
2919,Tyler,M,6,1896
2923,Young,M,6,1896
2933,Amon,M,5,1896
2942,Beatrice,M,5,1896
2961,Dora,M,5,1896
3066,Salvatore,M,5,1896
0,Mary,F,13413,1897
1,Anna,F,5429,1897
2,Helen,F,4519,1897
8,Marie,F,3078,1897
21,Mabel,F,2222,1897
37,Irene,F,1587,1897
44,Julia,F,1380,1897
59,Marion,F,994,1897
65,Ada,F,956,1897
67,Beatrice,F,942,1897
68,Dora,F,862,1897
90,May,F,595,1897
95,Nancy,F,553,1897
111,Caroline,F,456,1897
136,Sara,F,353,1897
150,Sophie,F,308,1897
151,Maria,F,304,1897
152,Barbara,F,299,1897
153,Rachel,F,297,1897
206,Lila,F,176,1897
224,Faye,F,148,1897
274,Claire,F,105,1897
283,Audrey,F,99,1897
334,Emilie,F,77,1897
364,Polly,F,66,1897
397,Donna,F,53,1897
420,Connie,F,48,1897
432,John,F,46,1897
521,Carmela,F,32,1897
540,Elaine,F,30,1897
583,Beth,F,27,1897
588,Joyce,F,27,1897
650,Jenny,F,23,1897
745,Elena,F,18,1897
758,Robert,F,18,1897
784,Walter,F,17,1897
845,Kay,F,15,1897
854,Melinda,F,15,1897
1053,Edward,F,10,1897
1063,Gloria,F,10,1897
1065,Jesse,F,10,1897
1119,Jessica,F,9,1897
1310,Forrest,F,7,1897
1345,Michael,F,7,1897
1363,Richard,F,7,1897
1396,Arthur,F,6,1897
1645,Gwen,F,5,1897
1678,Lewis,F,5,1897
1737,Paul,F,5,1897
1764,Sam,F,5,1897
1799,John,M,7550,1897
1806,Robert,M,2701,1897
1807,Edward,M,2121,1897
1810,Walter,M,1895,1897
1812,Arthur,M,1647,1897
1818,Paul,M,923,1897
1829,Richard,M,702,1897
1836,Jesse,M,529,1897
1838,Alfred,M,513,1897
1843,Sam,M,478,1897
1849,Peter,M,397,1897
1853,Lewis,M,378,1897
1855,Michael,M,368,1897
1861,Tom,M,298,1897
1873,Jim,M,252,1897
1884,Hugh,M,213,1897
1889,Norman,M,197,1897
1911,Marion,M,153,1897
1936,Jerry,M,118,1897
1941,Vincent,M,112,1897
1947,Mark,M,104,1897
1955,Ellis,M,98,1897
1966,Mike,M,92,1897
1975,Aaron,M,87,1897
1989,Forrest,M,81,1897
2009,Mary,M,63,1897
2022,Bruce,M,58,1897
2035,Tony,M,54,1897
2042,Andy,M,50,1897
2047,Don,M,49,1897
2063,Miles,M,44,1897
2239,Anna,M,19,1897
2287,Rodney,M,17,1897
2303,Helen,M,16,1897
2304,Jules,M,16,1897
2318,Connie,M,15,1897
2348,Tommy,M,15,1897
2430,Marie,M,12,1897
2479,Ada,M,10,1897
2502,Irene,M,10,1897
2503,Jimmy,M,10,1897
2505,Mabel,M,10,1897
2575,Salvatore,M,9,1897
2584,Young,M,9,1897
2596,Cedric,M,8,1897
2598,Claire,M,8,1897
2616,Gregory,M,8,1897
2632,May,M,8,1897
2640,Shelly,M,8,1897
2862,Alfredo,M,5,1897
2869,Audrey,M,5,1897
2903,Dora,M,5,1897
2909,Emmit,M,5,1897
2944,Julia,M,5,1897
2947,Kay,M,5,1897
2972,Moe,M,5,1897
0,Mary,F,14406,1898
1,Anna,F,5773,1898
2,Helen,F,5230,1898
8,Marie,F,3435,1898
22,Mabel,F,2331,1898
33,Irene,F,1902,1898
44,Julia,F,1462,1898
59,Beatrice,F,1122,1898
61,Marion,F,1085,1898
65,Ada,F,1022,1898
67,Dora,F,929,1898
85,May,F,696,1898
105,Nancy,F,546,1898
121,Caroline,F,441,1898
137,Rachel,F,367,1898
138,Sara,F,362,1898
154,Maria,F,329,1898
163,Barbara,F,304,1898
181,Sophie,F,259,1898
203,Lila,F,208,1898
237,Faye,F,153,1898
258,Claire,F,133,1898
270,Audrey,F,124,1898
364,Polly,F,75,1898
377,Emilie,F,68,1898
415,John,F,55,1898
426,Donna,F,52,1898
431,Connie,F,51,1898
487,Joyce,F,40,1898
501,Carmela,F,38,1898
597,Elaine,F,29,1898
654,Jenny,F,25,1898
698,Beth,F,22,1898
701,Elena,F,22,1898
764,Melinda,F,20,1898
899,Jesse,F,15,1898
941,Kay,F,14,1898
979,Gloria,F,13,1898
986,Jessica,F,13,1898
1005,Richard,F,13,1898
1039,Robert,F,12,1898
1096,Walter,F,11,1898
1131,Forrest,F,10,1898
1196,Edward,F,9,1898
1240,Paul,F,9,1898
1381,Arthur,F,7,1898
1507,Alfred,F,6,1898
1949,Tony,F,5,1898
1975,John,M,8159,1898
1981,Robert,M,2932,1898
1983,Edward,M,2337,1898
1987,Walter,M,2002,1898
1988,Arthur,M,1619,1898
1995,Paul,M,991,1898
2000,Richard,M,872,1898
2010,Alfred,M,645,1898
2016,Sam,M,543,1898
2021,Jesse,M,476,1898
2026,Michael,M,434,1898
2028,Peter,M,409,1898
2036,Lewis,M,352,1898
2038,Tom,M,337,1898
2051,Jim,M,269,1898
2058,Hugh,M,250,1898
2070,Norman,M,207,1898
2085,Marion,M,166,1898
2102,Jerry,M,143,1898
2106,Vincent,M,140,1898
2133,Mark,M,108,1898
2134,Mike,M,106,1898
2144,Ellis,M,96,1898
2151,Aaron,M,89,1898
2163,Forrest,M,80,1898
2193,Bruce,M,64,1898
2204,Miles,M,59,1898
2221,Tony,M,51,1898
2225,Mary,M,50,1898
2226,Don,M,49,1898
2262,Andy,M,40,1898
2320,Anna,M,31,1898
2421,Salvatore,M,21,1898
2443,Rodney,M,20,1898
2477,Tommy,M,18,1898
2487,Helen,M,17,1898
2489,Jimmy,M,17,1898
2562,Gregory,M,14,1898
2637,Alfredo,M,11,1898
2660,Jules,M,11,1898
2682,Connie,M,10,1898
2701,Marie,M,10,1898
2727,Claire,M,9,1898
2733,Dora,M,9,1898
2753,Irene,M,9,1898
2916,Julia,M,7,1898
2927,Mabel,M,7,1898
2957,Shelly,M,7,1898
2974,Young,M,7,1898
2978,Amon,M,6,1898
3095,Ada,M,5,1898
3105,Audrey,M,5,1898
3253,Tyler,M,5,1898
0,Mary,F,13172,1899
1,Anna,F,5115,1899
2,Helen,F,5048,1899
7,Marie,F,3156,1899
21,Mabel,F,2127,1899
33,Irene,F,1703,1899
46,Julia,F,1297,1899
55,Beatrice,F,1061,1899
60,Ada,F,984,1899
62,Marion,F,973,1899
78,Dora,F,717,1899
94,May,F,571,1899
106,Nancy,F,475,1899
123,Caroline,F,393,1899
144,Rachel,F,324,1899
145,Sara,F,323,1899
162,Sophie,F,278,1899
164,Barbara,F,273,1899
167,Maria,F,266,1899
201,Lila,F,190,1899
245,Audrey,F,129,1899
250,Faye,F,125,1899
259,Claire,F,121,1899
383,Emilie,F,57,1899
385,Polly,F,57,1899
402,Connie,F,52,1899
403,Donna,F,52,1899
417,Carmela,F,49,1899
434,Joyce,F,45,1899
461,John,F,40,1899
525,Beth,F,32,1899
595,Elaine,F,27,1899
600,Jenny,F,27,1899
647,Elena,F,23,1899
653,Kay,F,23,1899
783,Robert,F,18,1899
799,Jesse,F,17,1899
809,Melinda,F,17,1899
854,Gwen,F,15,1899
893,Jessica,F,14,1899
987,Arthur,F,11,1899
1122,Edward,F,9,1899
1203,Ellis,F,8,1899
1216,Forrest,F,8,1899
1282,Alfred,F,7,1899
1316,Gloria,F,7,1899
1325,Jerry,F,7,1899
1549,Paul,F,6,1899
1552,Peter,F,6,1899
1588,Walter,F,6,1899
1721,Jim,F,5,1899
1770,Norman,F,5,1899
1793,Richard,F,5,1899
1842,John,M,6990,1899
1848,Robert,M,2609,1899
1850,Edward,M,1901,1899
1853,Walter,M,1749,1899
1855,Arthur,M,1357,1899
1862,Paul,M,885,1899
1869,Richard,M,744,1899
1882,Alfred,M,496,1899
1885,Sam,M,469,1899
1888,Jesse,M,423,1899
1892,Michael,M,375,1899
1894,Peter,M,354,1899
1895,Lewis,M,352,1899
1908,Tom,M,288,1899
1912,Jim,M,261,1899
1924,Norman,M,223,1899
1929,Hugh,M,209,1899
1953,Marion,M,152,1899
1971,Vincent,M,125,1899
1983,Jerry,M,111,1899
1996,Ellis,M,98,1899
2007,Mark,M,89,1899
2016,Forrest,M,83,1899
2017,Mike,M,83,1899
2032,Aaron,M,71,1899
2041,Bruce,M,66,1899
2043,Don,M,65,1899
2077,Mary,M,50,1899
2106,Tony,M,42,1899
2107,Andy,M,41,1899
2134,Miles,M,36,1899
2225,Anna,M,23,1899
2255,Tommy,M,21,1899
2292,Rodney,M,18,1899
2301,Connie,M,17,1899
2315,Salvatore,M,17,1899
2329,Dora,M,16,1899
2332,Helen,M,16,1899
2372,Jimmy,M,14,1899
2403,Emmit,M,13,1899
2408,Jules,M,13,1899
2465,Claire,M,11,1899
2476,Gregory,M,11,1899
2557,Alfredo,M,9,1899
2592,Irene,M,9,1899
2604,Marie,M,9,1899
2755,Moe,M,7,1899
2786,Beatrice,M,6,1899
2845,Mabel,M,6,1899
2881,Shelly,M,6,1899
2900,Audrey,M,5,1899
2918,Cedric,M,5,1899
2977,Kay,M,5,1899
3012,Rachel,M,5,1899
3034,Tyler,M,5,1899
3041,Young,M,5,1899
0,Mary,F,16706,1900
1,Helen,F,6343,1900
2,Anna,F,6114,1900
8,Marie,F,3856,1900
24,Mabel,F,2509,1900
30,Irene,F,2264,1900
45,Julia,F,1766,1900
55,Beatrice,F,1382,1900
65,Marion,F,1197,1900
71,Ada,F,1101,1900
78,Dora,F,958,1900
90,May,F,744,1900
98,Nancy,F,673,1900
134,Caroline,F,455,1900
149,Maria,F,389,1900
152,Rachel,F,379,1900
156,Sara,F,375,1900
161,Barbara,F,340,1900
162,Sophie,F,338,1900
190,Lila,F,268,1900
226,Audrey,F,196,1900
228,Faye,F,194,1900
261,Claire,F,156,1900
371,Donna,F,81,1900
378,Polly,F,78,1900
431,Connie,F,59,1900
434,Joyce,F,59,1900
436,Emilie,F,58,1900
440,Carmela,F,57,1900
478,Elaine,F,50,1900
501,John,F,46,1900
545,Jenny,F,39,1900
560,Gloria,F,38,1900
657,Beth,F,29,1900
713,Kay,F,26,1900
756,Robert,F,24,1900
764,Elena,F,23,1900
769,Jessica,F,23,1900
851,Melinda,F,20,1900
921,Arthur,F,17,1900
994,Jerry,F,15,1900
1194,Gwen,F,11,1900
1214,Sam,F,11,1900
1222,Walter,F,11,1900
1266,Jesse,F,10,1900
1366,Jim,F,9,1900
1403,Paul,F,9,1900
1475,Edward,F,8,1900
1809,Forrest,F,6,1900
1857,Mark,F,6,1900
1964,Bobby,F,5,1900
2140,Norman,F,5,1900
2224,John,M,9829,1900
2229,Robert,M,3821,1900
2232,Edward,M,2720,1900
2235,Walter,M,2298,1900
2238,Arthur,M,1853,1900
2242,Paul,M,1288,1900
2247,Richard,M,1141,1900
2257,Sam,M,821,1900
2265,Alfred,M,640,1900
2273,Jesse,M,536,1900
2274,Michael,M,495,1900
2275,Lewis,M,469,1900
2276,Tom,M,469,1900
2281,Peter,M,443,1900
2291,Jim,M,399,1900
2306,Norman,M,316,1900
2311,Hugh,M,290,1900
2336,Jerry,M,205,1900
2347,Marion,M,189,1900
2352,Vincent,M,177,1900
2376,Mark,M,137,1900
2382,Mike,M,132,1900
2396,Ellis,M,120,1900
2416,Aaron,M,103,1900
2417,Tony,M,101,1900
2433,Bruce,M,86,1900
2442,Don,M,81,1900
2456,Mary,M,75,1900
2475,Forrest,M,66,1900
2503,Miles,M,55,1900
2504,Andy,M,54,1900
2555,Jimmy,M,42,1900
2559,Tommy,M,42,1900
2678,Anna,M,25,1900
2735,Salvatore,M,22,1900
